ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07110;2022-01-05T01:00:00+01:00;101610;200.0;1;310;2.9;277.45;274.15;79;39970.0;0;;;75.0;1;1250.0;;;;100400.0;;;1080.0;;;;;274.75;;;4.9;9.1;-10.0;2;0.0;;;0.4;0.4;0.8;4.4;5.4;;;;;1.0;;1260.0;5.0;;2100.0;6.0;;2520.0;;9;;48.444167,-4.412;BREST-GUIPAVAS;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.300000000000011;;;;;1.6000000000000227;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;1
07110;2022-01-12T16:00:00+01:00;103930;-90.0;6;40;3.5;284.05;283.15;94;18290.0;0;;;100.0;8;150.0;;;;102720.0;;;770.0;;;;;282.95;;;5.2;5.4;-10.0;;0.0;;;0.0;-0.1;-0.1;-0.1;-0.1;;;;;1.0;;180.0;8.0;;810.0;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.900000000000034;;;;;9.800000000000011;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;1
07110;2022-01-13T07:00:00+01:00;103990;-80.0;6;60;3.5;278.75;278.05;95;5440.0;0;;;;4;450.0;;;;102750.0;;;200.0;278.75;;283.45;;276.75;;;4.2;6.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;1.0;;300.0;4.0;;480.0;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.600000000000023;5.600000000000023;;10.300000000000011;;3.6000000000000227;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;1
07110;2022-01-15T10:00:00+01:00;102730;10.0;3;150;3.8;277.65;276.65;93;5410.0;0;;;75.0;6;1250.0;;;;101500.0;;;-710.0;;;;;272.85;;;5.1;6.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;1020.0;;;;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.5;;;;;-0.2999999999999545;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;1
07110;2022-01-18T22:00:00+01:00;103470;20.0;0;60;2.0;273.45;272.85;96;1450.0;10;;;;0;;;;;102220.0;;;-340.0;;;;;272.45;;;2.3;2.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;Brume;0.30000000000001137;;;;;-0.6999999999999886;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;1
07110;2022-01-21T10:00:00+01:00;104140;160.0;1;120;1.6;277.75;273.55;74;40350.0;0;;;100.0;8;1250.0;;;;102900.0;;;470.0;;;;;272.65;;;2.4;4.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;1050.0;;;;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.600000000000023;;;;;-0.5;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;1
07110;2022-01-23T13:00:00+01:00;103230;-110.0;8;60;1.1;281.65;277.45;75;18970.0;0;;;;0;;;;;102020.0;;;-700.0;;;;;277.15;;;2.2;4.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.5;;;;;4.0;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;1
07110;2022-01-23T22:00:00+01:00;103040;40.0;3;80;3.6;274.55;274.25;98;2810.0;10;;;100.0;8;80.0;;;;101800.0;;;-710.0;;;;;272.95;;;4.4;4.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;60.0;8.0;;210.0;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;Brume;1.400000000000034;;;;;-0.19999999999998863;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;1
07110;2022-01-28T22:00:00+01:00;103850;10.0;0;260;1.1;282.45;282.35;99;2660.0;10;;;100.0;8;80.0;;;;102630.0;;;260.0;;;;;281.25;;;2.2;2.9;-10.0;2;0.0;;;-0.1;-0.1;-0.1;-0.1;0.6;;;;;6.0;;90.0;8.0;;270.0;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;Brume;9.300000000000011;;;;;8.100000000000023;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;1
07110;2022-02-02T16:00:00+01:00;102680;-220.0;8;190;3.8;283.05;280.65;85;19940.0;0;;;100.0;8;450.0;;;;101480.0;;;-480.0;;;;;280.65;;;5.4;7.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.2;0.4;;;;;8.0;;450.0;;;;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.900000000000034;;;;;7.5;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;2
